225,292,273,291,274,303,225,304
460,661,487,662,487,675,459,674
563,602,631,600,631,614,563,616
460,643,495,644,495,657,459,656
925,595,982,595,982,610,925,610
538,515,572,517,572,530,538,529
478,580,507,581,506,595,477,594
926,619,982,618,982,633,926,633
611,645,642,644,642,657,611,658
533,157,584,156,584,169,534,170
995,152,1042,153,1041,167,995,167
140,136,187,136,187,149,140,148
949,213,1004,213,1004,227,949,227
168,630,216,630,216,646,168,645
286,671,346,672,346,688,286,687
675,200,707,200,708,214,675,214
821,576,877,577,876,592,821,590
208,810,264,810,264,824,208,825
989,463,1018,464,1018,478,988,477
531,580,563,579,563,593,531,594
548,501,604,500,604,513,549,515
460,393,511,394,511,410,460,410
644,158,676,157,676,169,644,170
128,536,171,537,171,550,128,550
153,752,197,751,197,765,153,766
123,154,169,153,170,166,123,167
346,749,383,748,384,766,346,767
638,645,664,646,664,658,638,657
330,444,389,445,389,461,330,460
281,735,317,734,318,747,282,748
861,368,903,369,903,382,861,381
1011,463,1047,465,1047,479,1011,477
345,517,384,518,384,533,344,532
928,463,976,464,976,479,928,478
923,392,954,392,954,405,923,405
173,154,202,155,201,169,173,167
533,90,566,90,566,109,533,109
584,627,615,626,615,641,584,642
269,794,314,793,315,807,269,808
351,793,378,794,377,808,350,807
241,232,280,231,280,246,241,246
823,555,859,555,858,569,822,568
327,273,379,274,379,287,326,286
883,886,910,887,909,901,883,900
534,995,583,994,583,1020,535,1021
989,518,1020,517,1021,532,989,532
169,553,203,553,203,568,169,569
305,554,344,553,344,568,305,568
598,175,633,175,633,189,598,188
529,3,582,3,582,18,529,18
262,537,293,536,293,549,262,549
821,232,852,233,851,245,820,244
158,429,208,430,207,443,157,441
438,136,473,137,472,153,438,152
280,133,330,134,330,149,280,148
308,573,338,573,338,587,308,586
493,89,529,89,529,110,492,110
564,645,606,645,606,658,564,658
189,230,219,231,219,245,188,245
1010,483,1055,484,1054,496,1010,495
983,535,1009,535,1009,550,983,549
345,464,393,465,393,478,345,477
976,171,1003,173,1003,186,975,184
119,754,153,753,153,767,119,768
633,600,664,600,664,615,633,615
640,178,666,177,667,189,641,190
1058,410,1089,411,1089,424,1057,423
880,501,914,501,915,512,881,513
282,153,311,154,310,167,282,166
350,554,384,555,384,569,350,569
274,752,308,751,308,765,275,766
123,483,147,483,147,496,123,496
884,464,926,465,926,479,884,477
213,170,252,171,252,186,212,185
982,291,1017,291,1017,305,982,305
195,292,222,291,223,304,196,305
255,610,284,611,283,624,254,623
270,367,324,368,323,382,270,381
242,754,283,752,283,765,243,767
986,272,1024,273,1023,287,985,286
663,597,693,598,693,616,662,615
227,328,260,329,260,340,227,340
317,793,349,793,349,808,317,808
491,688,525,689,524,703,490,702
121,770,154,769,154,783,122,784
1026,392,1061,393,1060,407,1026,406
819,118,875,119,875,130,819,130
823,886,860,886,860,901,823,901
122,119,151,120,151,131,122,131
501,501,535,500,535,512,501,513
311,752,339,752,338,766,311,765
551,884,596,885,595,903,550,902
921,637,958,638,958,652,921,652
941,116,986,118,986,131,940,130
522,535,570,535,570,550,522,550
881,576,916,576,917,590,881,591
852,553,896,554,896,568,852,567
214,792,261,791,261,807,214,807
821,618,857,619,857,634,821,633
129,573,159,573,159,586,129,586
1061,136,1091,136,1091,148,1061,149
928,292,972,292,972,305,928,305
971,483,1005,483,1005,495,971,495
154,769,186,770,185,785,153,784
365,366,397,367,397,381,364,381
260,408,283,409,282,423,259,423
226,98,264,99,264,114,225,114
602,138,638,139,637,152,601,152
989,619,1015,618,1015,633,989,633
284,574,306,574,306,586,283,586
283,409,314,408,315,425,283,425
1044,155,1069,154,1069,167,1045,168
147,482,172,483,171,495,147,494
496,660,525,661,525,675,495,674
903,153,934,153,934,168,903,167
300,273,325,274,324,287,299,286
582,552,622,551,622,566,583,566
460,600,490,601,490,614,460,614
336,483,369,483,369,496,336,495
1013,534,1043,534,1043,552,1013,552
648,517,681,517,681,532,648,532
121,520,144,520,144,532,121,532
821,483,860,483,859,495,820,495
338,574,382,573,383,586,338,587
329,367,359,368,359,382,328,381
894,830,928,829,928,844,895,845
896,232,927,233,926,245,896,244
907,446,939,445,940,460,907,460
121,500,148,501,147,515,121,514
121,447,150,448,150,461,121,460
249,809,290,811,290,826,248,825
861,597,896,597,896,611,861,610
172,537,200,536,201,549,172,550
208,270,280,272,280,287,208,285
178,386,225,387,224,400,178,399
168,609,210,608,211,623,169,624
485,158,522,157,522,170,485,170
563,629,584,628,584,641,563,641
177,793,213,792,214,806,177,807
955,153,977,154,977,166,955,166
180,135,208,136,208,149,179,148
959,136,989,136,989,148,959,148
316,691,348,690,348,706,316,706
942,1007,970,1008,969,1022,942,1021
1076,445,1098,446,1097,461,1076,461
565,516,602,517,602,531,565,530
960,409,985,410,985,422,960,422
566,739,591,740,590,753,566,752
308,648,344,649,343,664,308,663
823,597,857,597,857,611,823,611
252,572,278,572,278,586,252,586
903,2,941,3,941,18,903,18
982,500,1012,499,1013,514,982,514
302,154,326,154,326,167,302,166
1072,619,1108,619,1108,633,1072,634
910,430,938,430,938,441,910,440
185,768,213,769,212,784,185,783
865,830,897,830,897,845,865,845
367,100,393,100,393,112,367,112
952,535,983,534,983,549,952,550
304,310,325,310,325,323,304,323
461,688,490,688,490,702,461,701
515,550,548,550,548,565,515,565
945,446,970,447,970,461,944,460
987,350,1019,351,1019,365,987,363
364,428,388,429,387,443,363,441
513,454,544,455,544,469,512,468
300,232,325,232,325,246,299,246
201,610,230,609,230,622,201,623
918,99,948,99,948,112,918,112
255,592,280,593,280,604,255,604
1072,500,1108,500,1108,516,1072,516
129,609,154,609,154,622,129,622
928,153,954,151,955,166,928,168
370,481,402,482,401,495,370,494
172,484,198,484,198,495,172,495
511,580,530,580,529,594,511,594
311,168,353,171,352,184,310,181
168,213,210,213,210,226,168,226
1035,117,1063,116,1063,130,1035,131
896,392,921,391,921,405,896,406
884,519,910,518,911,530,884,531
883,637,916,637,916,652,883,652
899,167,928,168,928,185,898,184
558,551,583,552,583,566,557,566
314,463,350,465,350,480,314,478
273,292,299,292,299,305,273,305
176,649,208,651,207,665,175,663
504,705,529,706,528,719,503,718
367,212,394,213,393,228,366,227
981,135,1018,135,1018,150,981,149
278,554,302,554,302,568,277,568
820,428,845,428,845,441,820,441
232,574,253,574,253,587,232,587
